id,network,year,net_role,so_part_mc_5,so_part_mc_6,so_part_mc_7,so_part_msi_1,so_part_msi_2,so_part_msi_3,so_part_t,so_part_expec,so_part_ben_1,so_part_ben_2,so_part_ben_3,so_part_ben_4,so_part_ben_6,so_part_ben_8,so_part_chal_72021,so_part_chal_82021,so_part_chal_92021,so_part_chal_102021,so_part_chal_112021,cult_ci_72020,nl_netops_gov_3,cult_sn_52020,diff_for_students,splc_7,so_part_value_1,so_part_value_2,so_part_value_3,so_part_value_8,cont_imp_for_equity_1,cont_imp_for_equity_2,cont_imp_for_equity_6,cont_imp_for_equity_4,cont_imp_for_equity_5,cont_imp_for_equity_7,cont_imp_for_equity_8,is_conf_52021,is_conf_32021,is_conf_42021,is_conf_12021,is_conf_62021,part_team_meetings_1,part_team_meetings_2,part_team_meet_32021,part_team_meetings_4,part_team_meetings_5,part_team_meetings_6,part_team_meetings_7,equity_dis_1,equity_dis_2,equity_dis_3,cult_eq_1,cult_eq_2,cult_eq_3,cult_eq_4,cult_eq_5,cult_eq_6,cult_eq_7,cult_eq_8,splc_1,splc_4,nl_netops_km_1,nl_netops_km_2,nl_netops_km_3,nl_netops_km_4,nl_netops_km_5
bear_248,bear,2021,4,4,5,5,4,4,4,5,2,3,4,4,4,3,4,1,3,1,2,1,4,5,5,5,4,5,5,5,3,4,4,5,4,4,4,4,9,9,9,9,4,1,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,4,5
bear_249,bear,2021,4,5,5,5,4,4,4,4,3,3,3,4,4,4,4,2,1,1,2,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,9,4,4,1,4,5,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
bear_25,bear,2019,3,4,4,4,4,4,4,3,3,4,4,5,5,5,,,,,,,,4,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5
bear_250,bear,2021,4,5,5,5,4,4,4,4,3,3,3,3,3,3,4,2,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2,2,2,2,2,1,4,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4
bear_251,bear,2021,4,4,5,5,5,4,5,4,3,4,4,4,4,5,5,4,3,4,3,2,4,4,4,4,4,5,5,5,5,2,3,4,4,3,3,3,2,4,2,4,4,1,4,5,5,5,5,5,,,,,,,,,,,,,,,,,,
bear_252,bear,2021,2,5,5,5,4,3,4,5,3,5,3,4,4,2,5,4,4,1,2,3,4,4,4,3,4,4,4,4,3,4,3,3,4,4,3,4,2,3,4,3,3,1,4,5,4,5,4,5,5,4,3,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5
bear_253,bear,2021,4,5,5,5,4,5,5,4,3,5,5,5,5,5,5,2,3,9,1,3,3,3,4,5,5,5,5,5,5,5,4,5,5,4,5,5,9,9,9,4,4,1,4,5,2,3,4,4,4,4,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
bear_254,bear,2021,4,5,5,5,4,4,4,7,3,3,4,5,4,5,5,1,3,1,1,2,3,2,2,4,5,5,5,5,4,4,4,4,2,2,2,3,4,4,4,5,5,1,5,5,4,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
bear_255,bear,2021,3,4,4,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,4,5,4,5,5,5,5,5,5,4,4,5,4,4,1,4,5,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5
bear_256,bear,2021,4,5,5,5,5,3,5,5,3,5,3,5,5,5,5,4,5,3,2,1,4,2,4,5,5,5,5,5,4,5,5,5,5,5,5,5,1,2,2,5,5,2,,,,,,,,,,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5
bear_257,bear,2021,4,5,5,5,5,5,5,3,3,5,5,5,5,5,5,2,2,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
bear_258,bear,2021,4,5,5,5,4,5,5,7,4,4,4,4,4,5,5,1,2,1,1,1,4,4,4,5,4,4,5,4,4,4,4,4,5,5,4,4,3,5,4,4,5,1,5,5,1,1,2,3,5,1,1,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4
bear_259,bear,2021,4,5,5,5,5,5,5,4,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,5,3,5,5,5,2,3,3,3,3,3,3,3,2,2,2,3,3,1,5,5,4,4,4,4,5,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
bear_26,bear,2019,1,5,5,5,4,3,3,,3,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bear_26,bear,2021,1,5,5,5,3,3,4,,4,,,,,,,,,,,,5,3,5,5,5,5,5,5,5,4,4,5,3,3,5,5,4,5,5,5,5,,,,,,,,,,,5,5,5,5,3,4,5,4,5,5,,,,,
bear_26,bear,2020,1,5,4,5,,,,,4,,,,,,,,,,,,,4,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bear_260,bear,2021,3,5,5,4,4,4,3,3,4,4,3,4,5,5,4,4,3,4,4,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,5,5,9,5,9,3,4,1,5,5,4,5,4,5,5,4,4,5,5,5,5,5,5,5,5,4,4,4,4,3,4,4
bear_261,bear,2021,4,5,4,5,3,5,5,3,3,2,4,4,3,5,5,4,3,3,1,1,2,4,3,4,2,5,5,5,3,2,5,5,3,4,4,4,9,5,9,5,3,1,5,4,4,1,1,1,1,1,1,4,1,1,2,2,2,1,1,1,2,4,5,5,5,4
bear_262,bear,2021,4,3,4,4,3,4,4,2,3,4,3,4,4,4,4,3,3,3,4,2,4,4,4,4,3,4,3,4,3,4,4,5,4,4,4,4,5,4,3,4,4,1,5,5,4,4,4,4,4,3,5,4,4,4,4,4,4,4,4,3,4,4,5,5,5,5
bear_265,bear,2021,4,4,4,4,2,1,1,5,4,4,3,5,3,4,5,2,4,4,4,4,1,1,1,1,3,4,4,4,3,3,3,2,3,2,2,4,1,1,1,2,4,1,5,5,3,4,2,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
bear_266,bear,2021,3,5,5,4,3,2,3,6,3,4,5,4,4,5,5,5,3,3,3,2,3,2,3,4,3,5,5,5,4,4,4,5,4,4,4,3,4,5,2,2,5,1,5,5,4,3,3,4,4,4,4,,,,,,,,,,,,,,,
bear_267,bear,2021,4,4,4,4,4,4,4,5,4,4,5,5,4,4,4,4,4,4,3,3,4,4,4,4,4,5,5,5,3,3,4,4,4,4,4,3,3,3,3,4,4,1,5,5,4,4,4,4,1,1,1,5,5,5,5,5,4,5,5,4,5,4,4,4,4,4
bear_269,bear,2021,3,5,5,5,5,5,5,7,3,4,4,4,4,4,4,1,2,2,2,1,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,4,5,3,,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4
bear_27,bear,2020,4,5,5,5,,,,7,3,4,5,5,3,5,,,,,,,,4,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,3
bear_27,bear,2019,4,5,5,3,3,4,3,7,3,4,5,5,4,5,,,,,,,,4,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,3,4
bear_27,bear,2021,1,5,4,5,3,4,4,,3,,,,,,,,,,,,5,4,4,4,4,5,5,5,3,3,3,4,3,3,2,2,2,5,4,3,4,,,,,,,,,,,4,3,4,4,3,4,3,3,5,4,,,,,
bear_270,bear,2021,4,5,5,5,3,4,4,3,3,3,4,4,3,3,3,3,3,2,2,2,4,3,4,4,3,4,4,3,3,3,3,4,3,4,3,4,2,2,2,3,4,1,5,5,1,2,4,4,2,2,2,4,4,4,4,4,5,4,4,4,3,4,5,3,3,3
bear_271,bear,2021,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,1,1,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,1,4,5,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
bear_272,bear,2021,3,5,5,5,3,5,4,7,4,4,5,5,5,3,5,5,2,2,2,1,4,1,2,5,4,5,5,5,5,5,5,5,5,5,5,4,9,5,2,3,5,1,5,5,4,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,3
bear_273,bear,2021,3,5,5,5,5,5,5,5,3,4,5,5,5,5,5,1,3,1,1,1,4,4,4,5,4,5,5,4,5,4,4,5,4,4,5,5,5,5,5,5,5,1,5,5,2,2,2,4,4,3,2,4,4,4,3,4,4,4,4,5,5,5,5,5,5,5
bear_274,bear,2021,3,5,5,5,4,4,5,5,3,3,4,5,5,5,5,1,2,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,5,5,1,5,1,4,2,5,5,4,3,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5
bear_275,bear,2021,2,5,4,5,5,4,5,7,3,3,3,5,5,4,5,2,1,1,1,2,4,5,4,5,4,5,5,5,5,3,3,4,3,3,4,4,9,4,9,4,5,1,4,5,4,4,4,5,5,3,3,5,5,4,5,5,4,5,5,5,5,4,5,4,4,3
bear_276,bear,2021,3,5,5,5,4,5,5,7,3,5,5,5,5,5,5,2,1,1,1,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,4,5,5,5,1,4,2,1,4,3,2,4,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
bear_277,bear,2021,3,3,2,2,3,2,2,3,3,2,2,2,2,1,2,3,1,1,4,1,1,1,1,2,2,2,1,1,1,3,3,3,3,3,3,3,9,9,9,9,9,1,5,5,4,4,1,2,1,1,1,4,3,3,3,3,5,5,3,2,2,2,2,3,2,1
bear_278,bear,2021,2,4,4,4,4,4,4,4,3,3,4,4,4,4,4,2,3,2,1,1,4,3,2,5,4,5,5,5,4,4,4,4,4,4,4,4,9,4,4,9,5,1,3,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
bear_279,bear,2021,4,5,5,4,3,4,4,5,3,3,4,4,4,4,4,4,3,3,3,2,4,4,3,4,4,5,5,5,4,4,4,4,3,4,4,4,2,4,4,4,4,1,3,4,2,2,2,2,3,3,4,4,4,4,3,3,4,3,4,3,3,5,5,5,4,4
bear_28,bear,2021,3,4,4,4,4,4,5,7,4,4,4,4,4,4,3,4,3,1,1,2,3,2,4,4,4,4,4,4,3,3,5,5,4,3,3,3,2,3,4,5,4,1,5,5,4,4,4,5,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,2
bear_28,bear,2019,3,5,5,5,4,4,4,7,4,5,4,5,4,3,,,,,,,,4,,,,4,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,2
bear_28,bear,2020,3,5,5,4,,,,5,3,5,5,4,4,4,,,,,,,,2,,,,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,2,2
bear_280,bear,2021,1,3,3,2,3,3,3,,3,,,,,,,,,,,,2,3,4,4,5,5,5,4,4,3,3,4,2,4,3,1,4,4,4,4,4,,,,,,,,,,,3,3,2,2,2,3,3,2,4,4,,,,,
bear_281,bear,2021,1,5,5,5,4,3,3,,3,,,,,,,,,,,,5,3,3,4,2,5,5,5,5,5,5,3,3,4,4,5,1,4,2,3,4,,,,,,,,,,,5,4,3,3,1,4,3,5,5,5,,,,,
bear_282,bear,2021,1,4,4,3,3,3,4,,5,,,,,,,,,,,,5,5,3,5,5,5,5,5,3,3,4,3,4,4,3,2,4,3,5,4,5,,,,,,,,,,,5,4,2,3,3,4,4,3,5,5,,,,,
bear_283,bear,2021,4,4,4,4,4,4,3,7,3,3,4,4,4,5,5,9,9,9,9,9,4,3,4,4,3,4,4,4,1,3,2,5,4,3,3,3,4,3,4,2,5,2,,,,,,,,,,4,4,4,4,3,3,3,4,4,4,2,2,2,4,3
bear_284,bear,2021,3,5,5,5,4,5,4,4,3,2,5,5,4,5,5,3,1,2,2,1,4,4,5,5,4,5,4,5,4,4,3,4,4,5,4,4,2,3,2,2,2,1,5,5,2,2,3,3,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4
bear_285,bear,2021,3,4,5,5,1,4,4,4,3,4,5,4,4,5,5,3,1,1,1,1,3,3,3,5,4,5,5,5,4,3,3,2,3,4,3,3,3,4,3,3,4,1,5,5,4,4,4,3,2,2,2,4,4,3,4,4,4,4,4,5,5,4,5,4,5,5
bear_286,bear,2021,4,4,5,5,2,3,4,2,3,3,3,3,3,3,3,3,3,4,4,1,1,2,3,3,3,4,3,3,2,1,2,2,2,4,3,3,9,9,9,2,4,1,5,5,2,2,1,1,2,1,2,4,5,5,5,5,4,4,2,5,4,4,5,3,3,3
bear_29,bear,2019,3,3,4,4,2,2,2,4,2,3,3,3,3,3,,,,,,,,3,,,,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3
bear_30,bear,2019,3,4,5,4,4,3,3,2,1,2,2,4,3,2,,,,,,,,3,,,,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,4,4
bear_30,bear,2021,3,5,4,5,4,3,4,4,2,5,5,5,4,5,5,1,2,1,1,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,2,5,1,5,5,1,5,4,1,1,1,2,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
bear_30,bear,2020,3,4,4,4,,,,4,2,3,5,4,4,4,,,,,,,,3,,,,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,4
bear_31,bear,2020,1,5,5,5,,,,,4,,,,,,,,,,,,,5,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bear_31,bear,2019,1,5,5,5,5,4,5,,3,,,,,,,,,,,,,,,,,5,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bear_31,bear,2021,1,5,5,5,5,4,4,,4,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,1,2,3,3,,,,,,,,,,,5,4,4,5,5,5,5,5,5,5,,,,,
bear_32,bear,2020,3,4,4,4,,,,1,3,4,2,4,4,2,,,,,,,,1,,,,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,3
bear_32,bear,2021,3,3,3,1,1,1,1,4,5,4,2,2,1,1,1,9,2,2,5,2,1,1,3,3,3,3,2,1,1,5,4,3,3,2,2,4,9,5,9,4,4,1,5,5,3,1,1,1,5,5,5,2,2,2,2,2,1,2,2,2,2,4,4,4,3,4
bear_32,bear,2019,3,4,3,4,3,3,3,1,3,1,2,1,1,1,,,,,,,,3,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4
bear_33,bear,2020,1,5,4,4,,,,,3,,,,,,,,,,,,,3,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bear_33,bear,2019,1,5,4,4,1,3,2,,3,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bear_33,bear,2021,1,5,4,3,1,3,1,,4,,,,,,,,,,,,5,3,5,4,5,5,5,5,5,2,3,4,3,3,4,4,5,5,5,5,5,,,,,,,,,,,4,4,4,3,3,5,4,4,5,5,,,,,
bear_34,bear,2021,2,5,5,5,5,4,3,5,3,5,5,5,5,5,5,1,1,2,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,5,9,5,5,1,4,5,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
bear_34,bear,2020,2,5,5,5,,,,7,3,5,5,5,5,5,,,,,,,,5,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5
bear_34,bear,2019,2,5,5,5,3,5,4,7,3,5,5,5,5,5,,,,,,,,5,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,3
bear_35,bear,2019,2,5,5,5,4,5,5,5,3,4,5,5,5,5,,,,,,,,4,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4
bear_36,bear,2021,3,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,1,1,1,1,4,4,5,5,5,5,5,5,4,4,4,5,4,4,4,4,4,4,4,5,9,1,5,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
bear_36,bear,2019,3,5,5,5,4,5,5,7,3,5,5,4,5,5,,,,,,,,5,,,,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,4
bear_37,bear,2019,4,5,5,5,5,5,5,7,5,5,5,5,5,5,,,,,,,,5,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5
bear_38,bear,2019,3,4,3,3,4,5,5,7,3,5,5,5,5,5,,,,,,,,5,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,4,5
bear_38,bear,2021,1,5,5,4,4,4,4,,3,,,,,,,,,,,,5,3,4,5,5,5,5,5,5,5,5,5,4,5,4,4,3,5,3,5,4,,,,,,,,,,,5,3,3,5,5,4,5,3,5,5,,,,,
bear_38,bear,2020,1,5,5,4,,,,,3,,,,,,,,,,,,,5,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bear_39,bear,2021,3,5,5,4,4,4,5,5,3,5,4,4,4,5,4,2,2,1,1,3,4,4,4,4,4,5,5,5,5,4,4,3,3,4,4,3,1,4,2,4,4,1,4,5,3,4,2,4,5,5,4,5,4,5,4,4,5,4,4,4,4,5,4,5,5,4
bear_39,bear,2020,3,4,5,5,,,,6,3,4,4,4,4,5,,,,,,,,4,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,5
bear_39,bear,2019,3,4,4,4,4,4,4,4,3,3,4,3,4,4,,,,,,,,4,,,,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,4,4
bear_40,bear,2019,3,5,5,4,4,4,4,4,3,3,3,5,4,4,,,,,,,,5,,,,4,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,4,5
bear_41,bear,2019,2,5,4,5,5,5,5,5,,5,5,5,5,5,,,,,,,,4,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5
bear_41,bear,2021,2,4,4,4,4,4,4,7,3,4,4,4,4,4,4,4,3,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,1,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
bear_41,bear,2020,3,4,4,4,,,,4,3,4,4,4,4,4,,,,,,,,4,,,,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4
bear_42,bear,2019,3,4,5,5,4,4,5,7,4,3,3,3,4,5,,,,,,,,4,,,,5,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4
bear_43,bear,2020,3,4,4,4,,,,5,3,4,4,4,4,4,,,,,,,,3,,,,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5
bear_43,bear,2019,3,4,4,5,4,4,4,6,3,1,4,4,4,4,,,,,,,,3,,,,5,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4
bear_43,bear,2021,3,5,5,5,3,3,4,5,3,5,4,4,4,4,4,2,1,1,1,1,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,4,4,4,4,1,5,4,3,2,2,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
bear_44,bear,2020,1,5,5,4,,,,,3,,,,,,,,,,,,,4,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bear_44,bear,2021,3,5,5,5,3,4,4,7,5,5,5,5,5,5,5,4,3,3,2,2,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,5,2,5,2,3,3,1,3,5,3,3,4,3,5,3,2,4,4,4,4,4,5,5,4,5,5,4,4,4,5,4
bear_44,bear,2019,1,5,5,5,4,4,4,,5,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bear_45,bear,2019,3,5,5,5,3,5,5,4,4,2,4,4,4,4,,,,,,,,3,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,3,3,3
bear_45,bear,2021,3,5,5,5,4,4,4,4,3,5,3,5,5,4,5,4,3,2,2,2,3,2,4,4,4,5,5,4,4,4,4,4,5,5,4,4,2,4,5,5,5,1,5,5,5,5,4,4,3,3,3,4,4,4,4,4,4,4,4,3,4,5,5,5,5,5
bear_45,bear,2020,3,5,5,5,,,,7,3,5,4,4,5,4,,,,,,,,3,,,,4,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5
bear_46,bear,2019,3,4,4,4,2,4,4,7,5,4,4,4,3,3,,,,,,,,3,,,,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,4
bear_47,bear,2019,4,3,3,3,1,1,1,3,3,1,1,3,2,2,,,,,,,,3,,,,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,2
bear_48,bear,2019,2,5,5,5,1,3,3,7,3,4,4,5,3,5,,,,,,,,3,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,4,2
bear_48,bear,2020,2,5,5,5,,,,2,3,4,3,4,4,5,,,,,,,,3,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,4,1
bear_48,bear,2021,2,4,5,5,1,3,2,6,3,3,4,5,4,5,5,3,3,2,1,3,3,2,3,4,4,5,5,5,5,2,3,4,4,4,3,2,5,4,5,5,5,1,5,5,4,2,3,4,4,3,4,5,4,5,3,3,4,4,4,5,5,4,4,3,4,2
bear_49,bear,2019,3,4,5,4,3,4,4,5,3,5,5,4,5,5,,,,,,,,4,,,,5,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,2,4
bear_49,bear,2021,2,5,5,5,3,3,3,5,3,4,3,3,5,4,4,3,2,1,2,1,5,3,2,5,4,5,5,5,5,4,5,4,2,3,4,5,9,4,2,2,5,1,4,5,2,4,5,4,4,3,3,5,4,4,4,4,4,5,3,5,5,4,4,3,3,5
bear_49,bear,2020,4,5,4,5,,,,7,3,5,5,4,5,5,,,,,,,,3,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,4,4
bear_50,bear,2021,2,5,5,5,5,5,5,6,5,5,5,5,5,5,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
bear_50,bear,2019,2,5,5,5,5,5,5,7,5,5,5,5,5,5,,,,,,,,5,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5
bear_50,bear,2020,2,5,5,5,,,,7,5,5,5,5,5,5,,,,,,,,5,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5
bear_51,bear,2020,3,4,4,4,,,,4,3,3,4,4,4,4,,,,,,,,2,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,3
bear_51,bear,2019,3,5,4,4,3,3,2,3,3,2,3,4,2,2,,,,,,,,2,,,,4,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,3,3
bear_52,bear,2019,3,5,5,4,4,4,4,2,3,3,4,4,4,4,,,,,,,,4,,,,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,3
bear_52,bear,2021,3,5,5,5,4,4,4,5,3,4,4,4,4,3,4,3,2,2,3,4,3,3,2,3,3,4,4,3,4,5,5,5,5,5,5,5,3,4,4,5,5,1,4,2,3,2,2,2,3,3,3,4,3,3,4,4,4,4,3,4,5,4,4,5,4,4
bear_52,bear,2020,4,5,5,5,,,,4,4,3,4,3,4,4,,,,,,,,4,,,,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5
bear_53,bear,2020,4,5,5,5,,,,5,3,4,4,5,5,4,,,,,,,,5,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5
bear_53,bear,2021,4,5,5,5,4,5,5,6,3,4,4,4,4,4,4,3,3,1,1,1,4,4,4,4,4,5,5,5,5,5,4,4,4,4,3,4,4,5,4,5,5,1,4,5,4,3,4,4,5,4,4,3,3,4,3,3,3,3,3,5,3,5,5,5,5,5
bear_53,bear,2019,3,5,5,5,4,5,5,6,3,4,5,5,5,5,,,,,,,,5,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5
bear_54,bear,2019,4,5,5,5,4,4,4,3,3,5,,5,5,5,,,,,,,,4,,,,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5
bear_55,bear,2019,3,5,5,5,5,5,5,4,3,4,5,5,5,5,,,,,,,,4,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,5,2
bear_55,bear,2020,3,5,5,5,,,,7,3,5,5,5,5,5,,,,,,,,5,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5
bear_56,bear,2019,1,5,5,3,1,1,1,,3,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bear_57,bear,2019,3,5,5,5,4,4,4,7,3,5,5,5,5,5,,,,,,,,,,,,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4
bear_58,bear,2019,3,4,4,4,4,3,3,6,3,,,,,,,,,,,,,4,,,,5,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4
bear_59,bear,2020,3,5,5,5,,,,7,3,3,4,4,4,4,,,,,,,,4,,,,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5
bear_59,bear,2021,3,5,5,5,4,5,5,7,3,3,4,5,5,5,5,3,3,1,1,1,5,3,4,5,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,3,1,5,5,1,2,2,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
